X,Y,OBJECTID,record,vesselTerms,areaIdentifier,chart,positionQuality,positionSource,depth,soundingType,yearSunk,history,latitudeDD,longitudeDD
-9116862.49766287,2833715.18225103,6403,3163,UNKNOWN,H,11439,Low,Direct,29,Feet and tenths,,"03163 HISTORY LNM1/79(1/3/79)--7TH CGD; WRECK, PA (MAST), SUNKEN SHRIMP BOAT WITH A STEEL MAST WAS REPORTED IN APPROX. POS. LAT.24-39.4N, LONG.81-54W. VISIBLE 6FT. CL1191/82--USPS; HORIZONTAL VISIBLE SEARCH FAILED TO LOCATE ""MAST"" AS CHARTED.",24.657338,-81.898166
-9115313.03008871,2833625.15379394,6404,2922,UNKNOWN,H,11439,High,Direct,24,Feet and tenths,,"02922 HISTORY CL1490/84--OPR-H373-HFP-84; DANG. SUBM. WK, F/V LOCATED BY R/A CONTROL IN LAT.24-39-22.26N, LONG.81-53-03.95W. DIVERS LEAST DEPTH (PREDICTED TIDES) 22.2FT IN 30FT SURROUNDING DEPTHS. VESSEL IS 60 X 15FT NW-SE ORIENTED.",24.656603,-81.884247
-8923616.4722863,2948397.50837895,6405,8471,UNKNOWN,H,11465,High,Direct,0,,,"HISTORY CL291/73-- USPS;SUBMERGED STEEL HULL OF BOAT IN ABOUT 4 FEET OF ì WATER NEAR SOLDIER KEY. CHARTED IN APPROX. POS. LAT. 25-35-24N, ì LONG. 80-09-45W AS A SUBMERGED WRECK, PA (REP 1973). CL894/79--CES; SUBMERGED WRECK COVERED 1.2 FEET LOCA",25.590067,-80.162208
-8923900.3370644,2948118.07279976,6406,8473,UNKNOWN,H,11465,High,Direct,1,Meters and tenths,,"HISTORY CL894/79-- CES; VISIBLE WRECK LAYING EAST-WEST LOCATED IN LAT. ì 25-35-14.70N, LONG. 80-09-54.6W. WRECKAGE IS STEEL RIBBING OF A ì VESSEL WHICH WAS APPROX. 55 FEET LONG. WEST END BARES 3.2 FEET. ì (ENT 5/18/93, SJV) H10473/93-- S-H901-AHP",25.587803,-80.164758
-8938129.19851421,2947150.95023389,6407,8474,UNKNOWN,H,11465,High,Direct,0,,,"HISTORY TP-959/74-- OBJECT SEEN ON PHOTOGRAPH ABOVE WATER. CL894/79-- CES; WRECK FOUND COVERED 1.4 FEET IN SURROUNDING ì DEPTHS OF 3-4 FEET. LOCATED IN LAT. 25-34-46.5N, LONG. ì 80-17-34.1W. (ENT. 5/18/93, SJV)",25.579967,-80.292578
-8938862.0147829,2940474.27581704,6408,8475,UNKNOWN,H,11465,High,Direct,0,,,"HISTORY CL894/79-- CES; SUBMERGED WRECK LOCATED WITH DIVER LD IN 10.2 ì FEET IN SURROUNDING DEPTHS (SCOUR) OF 12.0 FEET IN LAT. ì 25-31-31.7N, LONG. 80-17-57.8W. LOCAL KNOWLEDGE FROM NEARBY ì MARINA INDICATED WRECK IS THAT OF A 60-FOOT BARGE AND IS",25.525856,-80.299161
-8934480.36703786,2941012.26145995,6409,8476,UNKNOWN,H,11465,High,Direct,0,,,"SURVEY REQUIREMENT COMMENTS INVESTIGATE CHARTED ""FOUL"" AREA. DESCRIBE AND DELINEATE AREA ì COMPLETELY. HISTORY CL894/79-- CES; VISIBLE WRECK BARING 3.2 FEET LOCATED IN LAT. ì 25-31-47.4N, LONG. 80-15-36.1W. 40-FOOT WOODEN WRECK. AREA ì SURRO",25.530217,-80.2598
-8923975.25510418,2948143.12798029,6410,8478,UNKNOWN,H,11465,High,Direct,1,Meters and tenths,,"HISTORY CL1943/78-- CES; HULL FRAMES OF WRECK BARING 8 FEET LOCATED IN ì LAT. 25-35-14.9N, LONG. 80-09-54.7W. (ENT 5/18/93, SJV) H10473/93-- S-H901-AHP; VISUAL SEARCH LOCATED WRECK IN LAT. ì 25-35-16.82N, LONG. 80-09-55.55W. WOODEN REMAINS ARE 40",25.588006,-80.165431
-8924937.167272,2955364.49589126,6411,8484,UNKNOWN,H,11465,High,Direct,0,,,"HISTORY CL1943/78-- CAS; RUINS BARING 4 FEET IN 7.3 FEET LOCATED IN ì LAT. 25-38-45.95N, LONG. 80-10-27.40W. (ENT 5/18/93, SJV) H10493/93-- S-H901-AHP; HYDROGRAPHER STATES THAT RUINS WERE ì FOUND VISUALLY, EXPOSED APPROX. 1 METER IN 3 - 4 FEET O",25.6465,-80.174072
-8934385.07746051,2938155.27746644,6412,8494,TRESSPASSER,H,11465,Low,Direct,0,,,"HISTORY LNM47/89-- ADD PARTIALLY SUBMERGED WRECK, 60 FOOT P/C ì TRESSPASSER, IN APPROX. POS. LAT. 25-30-25.4N, LONG. 80-15-32.2W. ì (ENT 5/18/93, SJV)",25.507056,-80.258944
-8956185.22344837,2869245.92811047,6413,8265,UNKNOWN,H,11463,Low,Direct,0,,,"HISTORY LNM33/77-- 20-FOOT BOAT REPORTED SUNK IN 106 FEET IN APPROX. ì POSITION LAT. 24-56-48N, LONG. 80-27-18W. OWNER COULD NOT LOCATE ì FOR SALVAGE AND ASSUMED BOAT MAY HAVE SLIPPED OFF 30-FOOT REEF ì AND INTO 106-FOOT DEPTHS. (ENT 5/12/92, SJV)",24.947075,-80.454778
-8996447.0454626,2845529.07674521,6414,8266,ALMA DEAN,H,11449,Low,Direct,0,,,"HISTORY LNM28/79-- 50-FOOT F/V ALMA DEAN REPORTED BURNED TO THE WATER ì LINE AND SUNK IN 25 FEET IN APPROX. POSITION LAT. 24-45.2N, LONG. ì 80-49.0W. (ENT 5/15/92, SJV)",24.75375,-80.816456
-8949134.91292603,2876818.60295009,6415,8267,CAPT CRUNCH,H,11463,Low,Direct,0,,,"HISTORY LNM12/85-- 64-FOOT COMMERCIAL DIVE BOAT CAPT CRUNCH REPORTED ì SUNK AND PARTIALLY SUBMERGED IN ABOUT 16 FEET IN APPROXIMATE ì POSITION LAT. 25-00-30N, LONG. 80-23-30W. VICINITY OF MOLLASES ì REEF LIGHT 10. MARINERS URGED TO USE CAUTION. (EN",25.008739,-80.391444
-8969543.90002992,2861472.48173592,6416,8268,UNKNOWN,H,11463,Low,Direct,0,,,"HISTORY LNM30/82-- 20-FOOT F/V REPORTED SUNK IN ABOUT 35 FEET IN ì APPROX. POSITION LAT. 24-53-00N, LONG. 80-34-30W. (ENT 5/29/92, ì SJV)",24.883744,-80.574781
-8951917.90095002,2874157.34469804,6417,8269,UNKNOWN,H,11463,Low,Direct,0,,,"HISTORY LNM25/81-- 40-FOOT SHRIMP BOAT REPORTED SUNK IN APPROX. ì POSITION LAT. 24-59-12N, LONG. 80-25-00W. (ENT. 5/29/92, SJV)",24.987072,-80.416444
-9012773.83443257,2835317.53534032,6418,8271,UNKNOWN,H,11449,Low,Direct,0,,,"HISTORY LNM7/77-- 12-14 FOOT DERELICT REPORTED SUNK IN 45 FEET IN ì APPROX. POSITION LAT. 24-40-12N, LONG. 80-57-48W. (ENT 5/29/92, ì SJV)",24.670419,-80.963122
-8951825.1717916,2874362.07800155,6419,8272,UNKNOWN,H,11463,High,Scaled,0,,,"HISTORY H5879a/35-- ""WHEEL SHAFT OF WRECKAGE"" BARES 2 FEET AT MHW. ì CHARTED AS A DANGEROUS SUBMERGED WRECK (NO ""PA""). (ENT 6/1/92, ì SJV)",24.988739,-80.415611
-9003126.21673655,2840013.84120195,6420,8273,UNKNOWN,H,11449,High,Direct,14,Feet and tenths,,"HISTORY FE281WD/75-- OPR-515-RU/HE-75; 14-FOOT CLEARED DEPTH OBTAINED ì IN LAT. 24-42-30N, LONG. 80-52-36W WHILE SEARCHING FOR SUBMERGED ì WRECK. SEE AWOIS ITEM NO. 4474. (ENT 6/5/92, SJV)",24.70875,-80.876456
-8975110.09873775,2857144.20042406,6421,8275,SCUFFLER,H,11449,Low,Direct,0,,,"HISTORY LNM12/77-- 40-FOOT TRAWLER SCUFFLER REPORTED SUNK IN 60 FEET IN ì APPROX. POSITION LAT. 24-50-53N, LONG. 80-37-30W. (ENT 6/5/92, ì SJV)",24.848467,-80.624783
-8919077.41830899,2930345.26627574,6422,7416,MANDALAY,H,11462,Low,Direct,0,,,"HISTORY LNM10/66 (3/11/66); 7TH CG DIST--RECORDS UNAVAILABLE NM14/66--STRANDED WK, THE 80-FT SCHOONER MANDALAY, HAS BEEN REP. IN LAT 25-28-00N, LONG 80-07-00W (ENT 5/89 MJF) DESCRIPTION 207 THE 128FT STEEL SCHOONER MANDALAY RAN HARD AGROUND",25.443719,-80.121433
-8916108.97231766,2948641.89558863,6423,7417,ARAKANAPKA,H,11462,Low,Direct,0,,,"DESCRIPTION 207 LOCATED AND TENTATIVELY IDENTIFIED AS THE ARAKANAPKA IN LAT 25-35-30N, LONG 80-05-42W AND SUNK IN 1876. (ENT 6/89 MJF)",25.592047,-80.094767
-8918891.95998309,2930345.26628,6424,7418,LUGANA,H,11465,Low,Direct,0,,,"DESCRIPTION 207 LOCATED AND TENTATIVELY IDENTIFIED AS THE LUGANA IN LAT 25-26-36N, LONG 80-07-12W AND SUNK CIRCA 1940'S. (ENT 6/89 MJF)",25.443719,-80.119767
-8917593.1957602,2958930.92992382,6425,7419,ADAMELIA,H,11465,High,Direct,0,,1960,"HISTORY NM44/60--THE 110-FT M/V ADAMELIA HAS BEEN REP SUNK IN 23 FEET OF WATER IN APPROX. POS. LAT 25-40-30N, LONG 80-06-30W. THE WRECK IS MARKED BY A QUICK FLASHING AMBER LT., 4 FEET ABOVE WATER, ON A BAMBOO POLE WHICH IS ANCHORED TO THE HU",25.675378,-80.1081
-8927755.43271643,2964155.18230321,6426,7421,UNKNOWN,H,11465,High,Direct,9,Feet and tenths,,"LNM19/81 (5/13/81); 7TH CG DIST.-- A 40-FT WOODEN HULL BOAT REP. SUNK IN APPROX. POS. LAT. 25-43-00N, LONG. 80-12-00W WITH ABOUT 3 FEET OF BOW VISIBLE. (ENT 5/89 MJF) ****UNKNOWN SOURCE-- UNKNOWN SOURCE REVISED THE VISIBLE WRECK TO SUBMERGED W",25.717667,-80.199389
-8933364.05458649,2929112.92313356,6427,7422,UNKNOWN,H,11463,Low,Direct,0,,,"HISTORY LNM28/84 (7/10/84); 7TH CG DIST--A 46FT TRIMARAN IS REP. SUNK IN 7 FEET OF WATER IN APPROX. POS. LAT 25-26-00N, LONG 80-15-00W. (ENT 5/89 MJF)",25.433722,-80.249772
-8939672.53221198,2939593.63036488,6428,7424,UNKNOWN,H,11465,Low,Direct,0,,,"HISTORY LNM15/83 (4/13/83); 7TH CG DIST--A DERELICT VESSEL, APPROX. 35FT LENGTH, HAS BEEN REP. SUNK NEAR THE ENTRANCE TO BLACK POINT IN APPROX. POS. LAT 25-31-06N, LONG 80-18-24W (ENT 5/89 MJF)",25.518717,-80.306442
-8914562.5218387,2963323.16078863,6429,7425,MYSTIC ISLE,H,11465,High,Direct,0,,1986,"HISTORY LNM20/86 (5/20/86); 7TH CG DIST-- THE M/V MYSTIC ISLE HAS BEEN SUNK IN A CHARTED FISH HAVEN IN APPROX. POS. LAT 25-42-38N, LONG 80-04-52W (ENT 5/89 MJF) OPR-H328-OS-08-C; The wreck of the M/V MYSTIC ISLE was reported sunk in a charted",25.710933,-80.080875
-8931508.47011283,2957901.96220835,6430,7426,UNKNOWN,H,11465,Low,Direct,0,,,"HISTORY LNM27/86 (7/8/86); 7TH CG DIST.--A 41-FT TRAWLER HAS BEEN REP BURNED AND SUNK IN APPROX. POS. LAT 25-40-00N, LONG 80-14-00W (ENT 5/89 MJF)",25.667047,-80.233103
-8919448.55754853,2928085.7821596,6431,7429,ERL KING,H,11462,Low,Direct,0,,,"DESCRIPTION 207 LOCATED AND TENTATIVELY IDENTIFIED AS THE ERL KING IN LAT 25-25-30N, LONG 80-07-30W AND SUNK ON DEC. 15, 1891. (ENT 6/89 MJF)",25.425389,-80.124767
-8919819.58548259,2926442.47912503,6432,7430,ALICIA,H,11462,Low,Direct,0,,,"DESCRIPTION 207 LOCATED AND TENTATIVELY IDENTIFIED AS THE ALICIA IN LAT 25-24-42N, LONG 80-07-42W AND SUNK ON APRIL 22, 1905. (ENT 6/89 MJF)",25.412056,-80.1281
-9000923.31464319,2837716.41492481,6433,8349,SWIFTWATER II,H,11452,Low,Direct,0,,,"HISTORY LNM39/86-- SUBMERGED WRECK OF F/V SWIFTWATER LOCATED IN APPROX. ì LAT. 24-41-24N, LONG. 80-51-24W. DESCRIPTION **** TELCON SAM DEBOW TO S. VERRY RE. LOCATION OF WRECK ABOVE. ì FOUND DURING SURVOPS ON PROJECT S-H938. ADDITIONAL INFO W",24.69,-80.856667
-9387928.42230049,2994997.62505077,6434,4563,PANKY,H,11006,Low,Direct,0,,,"04563 HISTORY LNM24/84--8TH CGD; THE M/V PANKY REP. SUNK IN 1984 IN APPROX. POS. LAT.25-58- OON, LONG.84-20-00W. SURVEY REQUIREMENTS NOT DETERMINED",25.967022,-84.333192
-9106923.32269168,2822853.73010407,6435,4595,UNKNOWN,H,11447,High,Direct,0,,,"HISTORY H10120/83-84--OPR-H373-HFP-83; VISIBLE WK, WAS LOCATED IN LAT 24-34-05.56N, LONG 81-48-32.64W. THIS WK WAS LOCATED OFF THE SHEET LIMITS. (ENTERED 4/87 RWD)",24.568633,-81.808881
-9107466.00536676,2822877.23115237,6436,4596,UNKNOWN,H,11447,High,Direct,0,,,"HISTORY H10120/83-84--OPR-H373-HFP-83; DANG SUBM WK, MAST BARES 18FT AT MHW WAS LOCATED IN LAT 24-34-06.25N, LONG 81-48-50.19W. THIS WK IS APPROX 150M NORTH OF TWO CHARTED WKS AT WISTERIA IS. THE WK IS LOCATED OFF THE SHEET LIMITS. (ENT",24.568825,-81.813756
-9106896.71733064,2823089.10953274,6437,4597,UNKNOWN,H,11447,High,Direct,0,,,"HISTORY H10120/83-84--OPR-H373-HFP-83; VISIBLE WK, BARES 15FT (MAST) AT MHW, WAS LOCATED IN LAT 24-34-12.48N, LONG 81-48-31.78W. THIS WK IS LOCATED OFF THE SHEET LIMITS. (ENTERED 4/87 RWD)",24.570556,-81.808642
-9072517.46475524,2869655.13906719,6438,3719,UNKNOWN,H,11431,Low,Direct,0,,,"03719 HISTORY LNM4/80(1/24/80)--7TH CGD; 40-50FT SAILING VESSEL REP. SUNK IN APPROX. 30FT. OF WATER, WITH APPROX. 4FT OF MAST ABOVE WATER IN APPROX. POS. LAT.24-57-00N, LONG.81-30-00W. (ENTERED 5/28/86 MCR)",24.950408,-81.499808
-9072517.46535658,2896894.82249707,6439,3720,ESCAPE MACHINE,H,11431,Low,Direct,0,,,"03720 HISTORY LNM17/79(4/25/79)--7TH CGD; 40FT MOTOR YACHT ""ESCAPE MACHINE"" REPORTED SUNK IN APPROX. POS. LAT.25-10-18N, LONG.81-30-00W. (ENTERED 5/27/86 MCR). DESCRIPTION 01 YCT; 19 GT, 40FT L, 10.8FT W, 5.5FT D; WOOD; BUILT 1956; O",25.172069,-81.499808
-9002013.02148506,2839094.82919947,6440,4473,UNKNOWN,H,11449,Low,Direct,62,Feet and tenths,,"HISTORY US NAVY SUPPLEMENTAL WRECK LIST; MAY 1, 1943-- DANGEROUS ì SUBMERGED WRECK REPORTED IN LAT. 24-42-03N, LONG. 80-52-00W. FE281WD/75-- OPR-515-RU/HE-75; PSR ITEM 21B; WRECK NOT LOCATED; ì CLEARED FOR 1/2 MILE RADIUS BY 12 TO 81 FEET. CHART",24.70125,-80.866456
-9003311.67506218,2840013.84119795,6441,4474,UNKNOWN,H,11449,Low,Direct,14,Feet and tenths,,"HISTORY NM20/58-- 80-FOOT WRECK REPORTED IN LAT. 24-42-30N, LONG. ì 80-52-42W, PA. COVERED 2 FEET. FE281WD/75-- OPR-515-RU/HE-75; PSR ITEM 21A. WRECK NOT LOCATED. ì CHARTED POSITION CLEARED BY 14 FEET. AERIAL SEARCH GAVE EVIDENCE ì THAT CHARTED",24.70875,-80.878122
-8925009.52496114,2955319.91784267,6442,4478,UNKNOWN,H,11465,High,Direct,0,,,"HISTORY CL1943/77--NOS; CAS; VISIBLE WK LOCATED IN LAT 25-38-44.2N, LONG 80-10-30W; BROKEN UP WITH PARTS BARING 2.7 FT. H9926/80--OPR-H308-HSB-80; PSR ITEM 10A; VISUALLY VERIFIED; PARTIALLY AWASH IN",25.646139,-80.174722
-8924989.71008531,2955290.40502754,6443,4479,UNKNOWN,H,11465,High,Direct,0,,,"HISTORY CL19943/77--NOS; CAS; VISIBLE WK LOCATED IN LAT 25-38-44.2N, LONG 80-10-30W; BROKEN UP WITH PARTS BARING 2.7 FT. H9926/80--OPR-H308-HSB-80; PSR ITEM 10B; VISUALLY LOCATED; LARGE BROKEN UP WO",25.6459,-80.174544
-8925485.41592494,2955385.36487195,6444,4480,UNKNOWN,H,11465,High,Direct,0,,,"HISTORY CL1943/77--NOS; CAS; HULL RIBS BARING 2 FT WERE FOUND IN LAT 25-38-47.2N, LONG 80-10-45.6W H9926/80--OPR-H308-HSB-80; PSR ITEM 12; REMAINS OF A DREDGING BARGE VI",25.646669,-80.178997
-8925319.66115542,2955416.9771353,6445,4481,UNKNOWN,H,11465,High,Direct,0,Meters and tenths,,"HISTORY CL1943/77--NOS; CAS; WK COVERED 1 FT FOUND IN 3.8 FT OF WATER IN LAT 25-38-47.5N, LONG 80-10-40W. H9926/80--OPR-H308-HSB-80; PSR ITEM 11; VISUALLY VERIFIED IN 5 FT OF WATER; 55",25.646925,-80.177508
-8923689.49805682,2955470.44650103,6446,4482,UNKNOWN,H,11465,High,Direct,0,,,"04482 HISTORY TP00428--VISIBLE WRECK IN LAT 25-38-49N, LONG 80-09-58W. H9926/80--OPR-H308-HSB-80; PSR ITEM 8; REMAINS OF FUEL BARGE VISUALLY VERIFIED BY HELICOPTER AND LAUNCH; ABOUT 120 FT LONG WITH 40 FT BEAM;",25.647358,-80.162864
-8925327.45354352,2956344.50607615,6447,4483,UNKNOWN,H,11465,High,Direct,0,,,"HISTORY CL71/68--SP-8-66; CIS; BARGE GROUNDED IN LAT 25-39-15N, LONG 80-10-40.8W. CL1278/78--CHART ADEQUACY SURVEY; ITEM 19; 100 FT BARGE IN ABOUT 6 FT OF WATER OBSERVED IN LAT 25-39-14.7N, LONG 80-10-40.2W; EQUIPMENT ON DECK PROJECTS WE",25.654436,-80.177578
-8923836.99644616,2956374.02103806,6448,4484,UNKNOWN,H,11465,High,Direct,0,,,"HISTORY TP00428--TWO VISIBLE WKS LOCATED IN LAT 25-39-15N, LONG 80-09-52W. H9926/80--OPR-H308-HSB-80; PSR ITEM 6B; WK LOCATED FROM HELICOPTER; WOODEN BARGE-LIKE VESSEL IN RUINS (RIBS); BARES 1 FT IN LAT 25-39-15.46N, LONG 80",25.654675,-80.164189
-8923815.9570567,2956393.53303115,6449,4485,UNKNOWN,H,11465,High,Direct,0,,,"HISTORY TP00428--TWO VISIBLE WKS LOCATED IN LAT 25-39-15N, LONG 80-09-52W. H9926/80--OPR-H308-HSB-80; PSR ITEM 6A WK LOCATED THROUGH PHOTO TAKEN FROM A NOAA HELICOPTER; WK IS REMAINS (RIBS) OF WOODEN BARGE-LIKE VESSEL, 60 FT LONG 15",25.654833,-80.164
-8925623.67488534,2960236.4175153,6450,4486,UNKNOWN,H,11465,High,Direct,0,,,"HISTORY LNM50/79--7TH CGD; BURNED HULK OF A 10-15 FT DERELICT HAS BEEN REPORTED SUNK IN 2 FT OF WATER IN PA LAT 25-41-11N, LONG 80-10-45W. H9926/80--OPR-H308-HSB-80; PSR ITEM 4A; EXTENSIVE SEARCH OF CHARTED POSITION RE",25.685947,-80.180239
-8925625.56731852,2960291.63371502,6451,4487,UNKNOWN,H,11465,High,Direct,1,Feet and tenths,,"HISTORY LNM50/79--7TH CGD; BURNED HULK OF A 10-15 FT DERELICT HAS BEEN REPORTED SUNK IN 2 FT OF WATER IN PA LAT 25-41-11N, LONG 80-10-45W. H9926/80--OPR-H308-HSB-80; PSR ITEM 4B; EXTENSIVE SEARCH OF CHARTED POSITION R",25.686394,-80.180256
-8920534.8143133,2965322.11868676,6452,4489,HALF MOON,H,11465,High,Direct,2,Feet and tenths,,"04489 HISTORY CL624/35--NOS; REMAINS OF UNCHARTED SUBM WK LOCATED THROUGH AIR PHOTOS; WHAT IS BELIEVED TO BE THE BOW IS LOCATED IN LAT 25-43-37.45N, LONG 80-08-04.66W; VERIFIED BY FIELD INSPECTION 7/12/35; WK IN 3 FT OF WATER AND HIGHEST PORTION",25.727111,-80.134525
-8965824.28088246,3311555.3238712,6453,,UNKNOWN,H,11484,Low,Direct,,,,****UNKNOWN SOURCE-- ADDED TO CHART BY UNKNOWN SOURCE BEFORE 1969. H11590-- OPR-H320-NRT2-06 2006-07: 200% SSS identified the remains of the wreck in two portions. Least depth of 5 ft was found. REcommended to revise wreck to a 5 ft submerged w,28.495222,-80.541367
-8956432.49691577,3287867.18791226,6454,14406,WRECK,H,11481,High,Direct,52,Feet and tenths,,"OPR-H320-RU-07 -- H11533, Uncharted wreck located with a RESON 8125 MBES and SSS, a Wk least depth 52 ft. was charted at 28° 18' 28.948"" N / 080° 27' 25.197"" W. (PTT, 1/5/09).",28.308041,-80.456999
-8956457.38796837,3288117.79518309,6455,14407,WRECK,H,11481,High,Direct,48,Feet and tenths,,"OPR-H320-RU-07 -- H11533, This previously uncharted wreck located with a RESON 8125 MBES and SSS and submitted as a DTON. A least depth of 48 ft with surrounding depths of 54 ft. A Dangerous Wk with least depth of 48 ft at 28° 18' 36.082"" N / 080° 27' 26",28.310023,-80.457223
-8956554.82593151,3287570.18261249,6456,14404,WRECK,H,11481,High,Direct,52,Feet and tenths,,"OPR-H320-RU-07 -- H11533, Uncharted wreck located with a RESON 8125 MBES and SSS, a Wk least depth 52 ft. was charted at 28° 18' 20.49"" N / 080° 27' 29.153"" W. (PTT, 1/5/09).",28.305692,-80.458098
-9143934.8382228,2848157.96953604,6457,14762,CAPT CHRIS,H,11434,Med,Direct,12,Fathoms and tenths,1981,"LNM-43/81; The fishing vessel CAPT CHRIS was reported to have burned to the water line and was anchored in 12 fathoms of waters in approximate position 24° 46' 30.7"" N / 082° 08' 28.9"" W. (PTT, 3/3/10) H12197, OPR-H355-TJ-10. Item was investigated",24.775194,-82.141361
-9123387.12428031,2839966.17115633,6458,14763,WRECK,H,11434,High,Direct,11,Meters and tenths,1985,"H12192; NOS/2010 -- WK found by NOAA Ship THOMAS JEFFERSON using both SSS and MBES. Mooring Buoy no longer present. (LAH, 08/07/2012) LNM-5/85; Unnamed wreck reported to have sank in roughly 6 fathoms of water in approximate position 24° 42' 27""",24.708361,-81.956778
-9133668.72933247,2855274.10677259,6459,14765,CAPT CRAIG,H,11434,Med,Direct,10,Fathoms and tenths,1978,"LNM-4/78; The 72ft vessel, CAPT CRAIG reported to have burned to the water line and sink in approximate position: 24° 49' 59.6"" N / 082° 02' 56.9"" W in roughly 60ft. of water. (PTT, 3/3/10) H12197, OPR-H355-TJ-10. Wreck was investigated with compl",24.833222,-82.049139
-9133860.42143681,2849983.53215434,6460,14769,WRECK,H,11434,Med,Direct,9,Fathoms and tenths,,"L-906-75, BP-92353; This one of a series of wrecks added to chart 11434 from BP-92353 and referenced in L-906-75. Uncharted wreck located during NOAA survey OPR-511-PE-75 from NOAA Vessel PEIRCE in roughly 9 fathoms of water in approximate position: 24",24.790083,-82.050861
-9122808.84223635,2868387.50828631,6461,14770,WRECK,H,11434,Med,Direct,10,Fathoms and tenths,,"L-906-75, BP-92353; This one of a series of wrecks added to chart 11434 from BP-92353 and referenced in L-906-75. Uncharted wreck located during NOAA survey OPR-511-PE-75 from NOAA Vessel PEIRCE in roughly 10 fathoms of water in approximate position: 2",24.940083,-81.951583
-9123130.44437025,2869854.03960935,6462,14771,WRECK,H,114344,Med,Direct,9,Fathoms and tenths,,"L-906-75, BP-92353; This one of a series of wrecks added to chart 11434 from BP-92353 and referenced in L-906-75. Uncharted wreck located during NOAA survey OPR-511-PE-75 from NOAA Vessel PEIRCE in roughly 9 fathoms of water in approximate position: 24",24.952028,-81.954472
-9114716.56902251,2836909.88340156,6463,14988,WRECK,H,11446,High,Direct,24,Feet and tenths,,"H12191, OPR-H355-TJ-10. Uncharted wreck located during survey found with SSS & MB: 24 41 00.3N / 081 52 44 W; least depth 24.4 ft. Item charted as a dangerous wreck with least depth of 24 ft. (PTT 4/6/12)",24.683417,-81.878889
-9106135.73705886,2822490.69228055,6464,15010,OBSTRUCTION,H,11447,High,Direct,19,Feet and tenths,,"F00595, OPR-H355-TJ-10; This item was submitted as a DTON - Uncharted obstruction located at survey position with ODMB. Feature reported as DTON April 2011. NDB did not apply the DTON to the chart pending the results of a possible removal of the obstru",24.565667,-81.801806
-8963031.94126737,3287592.94121967,6465,14184,OBSTRUCTION,H,11481,High,Direct,12,Meters and tenths,,"H11534/2007 Survey Position: 28° 18' 21.139"" N, 080° 30' 58.620"" W Least Depth: 12.48 m Timestamp: 2007-125.15:19:08.218 (05/05/2007) Survey Line: h11534 / ru_mb / 2007-125 / 816_1518 Profile/Beam: 430/75 Charts Affected: 11481_1, 11476_1, 11460_1,",28.305872,-80.516283
-9101836.02036018,2816638.35114521,6466,10592,OBSTRUCTION,H,11441,Med,Scaled,,,,"HISTORY SOURCE UNKOWN-- FIRST CHARTED IN 1962 ON CHART 11441. (ENT 4/3/00, SJV)",24.517844,-81.763181
-8921278.20619744,2969918.60396301,6467,11703,OBSTRUCTION,H,11468,Med,Scaled,4,Meters and tenths,,"CL266/75--TOPO FIELD EDIT; IDENTIFIED BY GRAPHIC EDIT TO A TOPO MANUSCRIPT, A ROCK AWASH, EXPOSED 2' AT THE CHARTED LOW WATER DATUM. (ENTERED 10/02 BY MBH) S00008/03 -- 200% Side Scan Sonar coverage was conducted. The item was indentified. Singleb",25.764303,-80.141203
-8925798.11283022,2971045.20459726,6468,11705,OBSTRUCTION,H,11468,Low,Direct,,,,"LNM9/01--CGD7(2/27/01); REPORTS AN OBSTRUCTION, POSITION APPROXIMATE, IN 25/46/24.30N, 080/10/54.50W (NAD83). (ENTERED 10/02 BY MBH) S00008/03 -- 200% Side Scan Sonar coverage was conducted, Item was identified. Updated 12/1/2006 JCM.",25.773417,-80.181806
-8916091.60696381,2969856.42971459,6469,11706,OBSTRUCTION,H,11468,High,Direct,33,Feet and tenths,,"H10748/97--OPR-H300-KR-97; LOCATED AN OBSTRUCTION IN 25/45/49.68N, 080/05/40.60W (NAD83) WITH A LEAST DEPTH OF 33' MLLW. (ENTERED 10/02 BY MBH) S00008/03 -- 200% Side Scan Sonar coverage was conducted. This item was identified. Updated 12/1/2006 J",25.7638,-80.094611
-8906580.02463035,3094038.9187647,6470,11710,FISH HAVEN,H,11466,Med,Direct,,,,"***NOTE: THE AWOIS POSITION IS THE CENTER OF THE FISH HAVEN*** CL1424/01--FLORIDA FISH AND WILDLIFE CONSERVATION COMISSION; NOTICE OF THE PALM BEACH ARTIFICIAL REEF SITE #3 CONSISTING OF ONE 150' FREIGHTER, ONE AUTOMOBILE, AND ONE 120' DECK BARGE (",26.764167,-80.009167
-8906138.42005635,3093064.35686246,6471,11711,FISH HAVEN,H,11466,Low,Scaled,,,,***NOTE: THE AWOIS POSITION IS THE SCALED CENTER OF THE FISH HAVEN*** CL1135/60--USACE PERMIT INFORMATION; THE ESTABLISHMENT OF AN ARTIFICIAL REEF IN THE ATLANTIC OCEAN NORTH AND SOUTH OF LAKE WORTH INLET. THE FISH HAVEN AREA NO. 1 IS 1950 YARDS I,26.75635,-80.0052
